from_month,from_year,to_month,to_year,province,district,f_sub_borrowers_tot,f_sub_disbursed,f_sub_recovered,f_sub_borrowers_out,f_sub_outstanding,f_eco_borrowers_tot,f_eco_disbursed,f_eco_recovered,f_eco_borrowers_out,f_eco_outstanding,f_abv_borrowers_tot,f_abv_disbursed,f_abv_rabvvered,f_abv_borrowers_out,f_abv_outstanding,nf_sf_borrowers_tot,nf_sf_disbursed,nf_sf_recovered,nf_sf_borrowers_out,nf_sf_outstanding,nf_lf_borrowers_tot,nf_lf_disbursed,nf_lf_recovered,nf_lf_borrowers_out,nf_lf_outstanding,,,,,
7,2018,12,2018,Balochistan,Qilla Saifullah,26.000,60811.000,40276.000,38.000,130144.000,0.000,0.000,246.000,5.000,10547.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Quetta,7.000,10527.000,1096.000,19.000,60151.000,1.000,10487.000,299.000,7.000,70101.000,3.000,20178.000,68.000,1.000,10498.000,1.000,15.000,503.000,10.000,40737.000,1.000,440455.000,440518.000,1.000,140927.000,,,,,
7,2018,12,2018,Balochistan,Sherani,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Sibbi,9.000,2009.000,10637.000,20.000,40915.000,1.000,198.000,451.000,7.000,10921.000,0.000,0.000,99.000,2.000,10163.000,3.000,449.000,68.000,14.000,20254.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Sohbatpur,19.000,80807.000,70675.000,105.000,460472.000,7.000,30783.000,10413.000,18.000,90084.000,1.000,205.000,0.000,2.000,30081.000,0.000,0.000,55.000,2.000,341.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Washuk,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Zhob,8.000,30051.000,10822.000,45.000,110844.000,0.000,0.000,59.000,1.000,335.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,141.000,1.000,212.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Balochistan,Ziarat,2.000,706.000,998.000,11.000,60696.000,2.000,781.000,0.000,2.000,781.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,358.000,0.000,2.000,358.000,,,,,
7,2018,12,2018,Balochistan,MFIs ,4.000,22.000,113.000,10.000,299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,12.000,10978.000,71.000,833.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Azad Kashmir,Bagh,29.000,40301.000,50373.000,78.000,80215.000,0.000,0.000,0.000,0.000,0.000,6.000,540714.000,540315.000,1.000,40715.000,494.000,30075.000,300392.000,1395.000,530944.000,72.000,30915.000,461.000,122.000,70082.000,,,,,
7,2018,12,2018,Azad Kashmir,Bhimber,0.000,0.000,10506.000,43.000,160216.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,10325.000,30411.000,124.000,200028.000,28.000,30525.000,655.000,78.000,60318.000,,,,,
7,2018,12,2018,Azad Kashmir,Hattian,207.000,230164.000,23019.000,324.000,370204.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,418.000,53.000,60203.000,60469.000,318.000,310816.000,19.000,10625.000,394.000,72.000,70259.000,,,,,
7,2018,12,2018,Azad Kashmir,Haveli,0.000,0.000,0.000,39.000,102.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,10015.000,30764.000,164.000,19098.000,31.000,20725.000,642.000,116.000,80836.000,,,,,
7,2018,12,2018,Azad Kashmir,Kotli,3.000,1.000,20774.000,68.000,250169.000,0.000,0.000,0.000,0.000,0.000,6.000,3800579.000,3770801.000,1.000,320799.000,54.000,80358.000,160809.000,360.000,290892.000,284.000,9088.000,20172.000,507.000,270422.000,,,,,
7,2018,12,2018,Azad Kashmir,Mirpur,2.000,4.000,10055.000,12.000,30306.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.000,0.000,0.000,314.000,580037.000,600905.000,749.000,970259.000,89.000,270035.000,20151.000,477.000,670013.000,,,,,
7,2018,12,2018,Azad Kashmir,Muzaffarabad,123.000,250922.000,180079.000,183.000,290093.000,0.000,0.000,0.000,0.000,0.000,6.000,370093.000,360823.000,1.000,30197.000,3091.000,2110872.000,2900184.000,6403.000,3220149.000,172.000,550478.000,50781.000,340.000,1110002.000,,,,,
7,2018,12,2018,Azad Kashmir,Neelum (Ath Muqam),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Azad Kashmir,Poonch (Rawla Kot),100.000,120955.000,240887.000,276.000,360605.000,0.000,0.000,0.000,0.000,0.000,6.000,1220422.000,1210528.000,1.000,10055.000,287.000,270895.000,190959.000,703.000,660183.000,148.000,150822.000,20955.000,511.000,34086.000,,,,,
7,2018,12,2018,Azad Kashmir,Sudhnoti,33.000,60595.000,70409.000,59.000,60098.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,7.000,30232.000,125.000,110398.000,30.000,30875.000,10917.000,139.000,140354.000,,,,,
7,2018,12,2018,Azad Kashmir,MFIs ,17.000,1007.000,107.000,17.000,962.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11162.000,591098.000,4130214.000,20020.000,614096.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Astore,0.000,0.000,35.000,30.000,389.000,0.000,0.000,2.000,1.000,5.000,0.000,0.000,0.000,0.000,0.000,152.000,29028.000,20803.000,321.000,360597.000,19.000,5015.000,20237.000,121.000,220874.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Diamir,3.000,55.000,66.000,25.000,1034.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,2045.000,10748.000,104.000,110948.000,9.000,4042.000,10919.000,127.000,1405.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Ghanche,2.000,77.000,6067.000,17.000,30191.000,0.000,0.000,0.000,1.000,203.000,0.000,0.000,0.000,0.000,0.000,115.000,12083.000,110292.000,266.000,18022.000,51.000,130402.000,14037.000,385.000,880258.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Gilgit,95.000,290045.000,170012.000,368.000,600873.000,3.000,868.000,10998.000,7.000,20484.000,3.000,10272.000,80447.000,10.000,274419.000,435.000,83069.000,680069.000,1253.000,2080904.000,96.000,250521.000,320525.000,647.000,1160169.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Gizer,40.000,180343.000,40787.000,95.000,340945.000,18.000,705.000,20543.000,27.000,8072.000,0.000,0.000,0.000,0.000,0.000,139.000,220253.000,190123.000,802.000,900196.000,22.000,70461.000,100785.000,529.000,710261.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Hunza Nagar,0.000,0.000,10444.000,35.000,10667.000,0.000,0.000,68.000,1.000,3.000,0.000,0.000,16.000,0.000,0.000,108.000,180599.000,110547.000,823.000,800345.000,71.000,140862.000,80486.000,548.000,630875.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Kharmang,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2018,12,2018,Gilgit Baltistan,Skardu,16.000,20429.000,290946.000,1036.000,380273.000,3.000,1024.000,10529.000,8.000,207.000,0.000,0.000,0.000,0.000,0.000,317.000,430222.000,390999.000,1057.000,83043.000,61.000,100663.000,40951.000,244.000,410387.000,,,,,
7,2018,12,2018,Gilgit Baltistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2017,6,2018,Punjab,Attock,3570.000,4120526.000,4290278.000,2138.000,2990244.000,224.000,890295.000,88079.000,292.000,900493.000,33.000,1140667.000,670099.000,50.000,390609.000,7112.000,6390105.000,5370985.000,8241.000,6830931.000,64.000,5410062.000,5120041.000,46.000,250292.000,,,,,
7,2017,6,2018,Punjab,Bahawalnagar,112661.000,103960985.000,95430192.000,95060.000,101920046.000,4846.000,37790207.000,26980878.000,4894.000,2399071.000,822.000,40080966.000,21930391.000,528.000,9760304.000,93541.000,59620431.000,49520678.000,97452.000,75430213.000,2813.000,7220808.000,3770705.000,5931.000,11120703.000,,,,,
7,2017,6,2018,Punjab,Bahawalpur,99443.000,89940289.000,81410097.000,91226.000,83030457.000,3594.000,32680269.000,23500849.000,3023.000,20280103.000,600.000,27760441.000,15800348.000,369.000,11180771.000,88577.000,64760398.000,54370838.000,90165.000,66810477.000,3020.000,15730671.000,6440125.000,3995.000,8930177.000,,,,,
7,2017,6,2018,Punjab,Bhakkar,48597.000,40230903.000,37020705.000,46473.000,40640773.000,3224.000,10130785.000,9390872.000,4787.000,15850267.000,327.000,1960599.000,210039.000,385.000,2820166.000,36215.000,25580908.000,18850411.000,36999.000,28760091.000,583.000,3510735.000,3220569.000,611.000,880313.000,,,,,
7,2017,6,2018,Punjab,Chakwal,2751.000,3820144.000,3850456.000,2035.000,327067.000,206.000,6303.000,560549.000,289.000,970631.000,22.000,140882.000,11018.000,26.000,130706.000,7670.000,5380425.000,5190521.000,7739.000,6560435.000,104.000,5110162.000,4480273.000,58.000,1250782.000,,,,,
7,2017,6,2018,Punjab,Chiniot,8678.000,13120688.000,13050571.000,10073.000,16510826.000,1726.000,8660232.000,8210654.000,1641.000,9780566.000,258.000,5860087.000,5220696.000,154.000,2650931.000,6987.000,15720308.000,14700726.000,8438.000,15300528.000,418.000,1600964.000,1250985.000,340.000,1020201.000,,,,,
7,2017,6,2018,Punjab,D.G.Khan,21070.000,17680008.000,15260878.000,21424.000,20180634.000,1692.000,1180094.000,11700071.000,1647.000,7850092.000,212.000,8710986.000,9400231.000,205.000,238004.000,27243.000,18570037.000,10260211.000,28075.000,21420858.000,247.000,1150501.000,950868.000,457.000,1120176.000,,,,,
7,2017,6,2018,Punjab,Faisalabad,30368.000,51850569.000,58010962.000,37610.000,41840705.000,4636.000,257903.000,23320216.000,4120.000,17130702.000,379.000,80580487.000,8018031.000,194.000,4160905.000,21085.000,42150733.000,38510573.000,26403.000,349306.000,4112.000,7150098.000,44810442.000,4777.000,22290078.000,,,,,
7,2017,6,2018,Punjab,Gujranwala,27774.000,57040968.000,54660901.000,29129.000,57790411.000,4535.000,23900764.000,21970305.000,2820.000,16060647.000,475.000,10250184.000,9470514.000,190.000,3190103.000,11435.000,22150059.000,19640769.000,16636.000,21800495.000,2279.000,39470899.000,32760943.000,849.000,11470546.000,,,,,
7,2017,6,2018,Punjab,Gujrat,9254.000,7690787.000,6320851.000,8545.000,8600695.000,428.000,153044.000,1320419.000,249.000,1590193.000,12.000,60635.000,40009.000,10.000,120558.000,17050.000,23620465.000,21710004.000,18203.000,24410969.000,145.000,3250434.000,1860703.000,49.000,950636.000,,,,,
7,2017,6,2018,Punjab,Hafizabad,16387.000,30420579.000,2476056.000,16269.000,31510934.000,3037.000,13290381.000,12540484.000,2400.000,13470439.000,275.000,363062.000,321034.000,128.000,2050675.000,11854.000,12860478.000,9650675.000,13471.000,13690238.000,544.000,5460859.000,5340349.000,168.000,1770294.000,,,,,
7,2017,6,2018,Punjab,Islamabad,107.000,41720765.000,7720822.000,137.000,41690033.000,14.000,40662.000,30944.000,13.000,40756.000,19.000,1128250043.000,1025650754.000,18.000,112210876.000,1759.000,2100537.000,1630101.000,2057.000,1910734.000,196.000,307430983.000,300230697.000,123.000,79560783.000,,,,,
7,2017,6,2018,Punjab,Jehlum,2521.000,2130647.000,2200788.000,1985.000,1860474.000,134.000,480879.000,400823.000,134.000,490373.000,11.000,60078.000,50669.000,13.000,90247.000,3525.000,3580699.000,4420053.000,3771.000,3170438.000,139.000,1870126.000,1620797.000,40.000,590792.000,,,,,
7,2017,6,2018,Punjab,Jhang,39042.000,46850472.000,44660086.000,43947.000,57920102.000,2489.000,17370975.000,15530298.000,3309.000,17760863.000,226.000,7060203.000,4640853.000,268.000,4060869.000,48060.000,52200454.000,44110134.000,60371.000,73750335.000,4737.000,12710504.000,7640632.000,6543.000,14110161.000,,,,,
7,2017,6,2018,Punjab,Kasur,22047.000,34950997.000,33310785.000,23252.000,33650867.000,3482.000,19900437.000,1750094.000,2219.000,13120638.000,450.000,10860035.000,8950293.000,157.000,4990322.000,18767.000,30100296.000,31020041.000,20862.000,26350503.000,554.000,36200827.000,27830177.000,346.000,16370718.000,,,,,
7,2017,6,2018,Punjab,Khanewal,57467.000,66300452.000,6148065.000,47329.000,41910443.000,2470.000,18840523.000,16780254.000,1783.000,9650696.000,716.000,20280972.000,18440963.000,309.000,5620544.000,36707.000,31770644.000,30000648.000,36993.000,29510354.000,1071.000,4080091.000,2700042.000,1145.000,2610272.000,,,,,
7,2017,6,2018,Punjab,Khushab,9471.000,8680171.000,7710358.000,9418.000,7790093.000,923.000,4800106.000,4740137.000,1342.000,4320105.000,83.000,820651.000,78062.000,87.000,820801.000,13743.000,11700472.000,11330222.000,13142.000,1180053.000,118.000,3000178.000,2620906.000,58.000,700356.000,,,,,
7,2017,6,2018,Punjab,Lahore,3912.000,46360836.000,38120515.000,5874.000,45770432.000,712.000,15740816.000,10200229.000,1117.000,10380135.000,113.000,84750149.000,38200438.000,250.000,21950341.000,5420.000,34440544.000,33790874.000,6842.000,17140527.000,1327.000,1327610133.000,1173600503.000,1245.000,199240876.000,,,,,
7,2017,6,2018,Punjab,Layyah,72794.000,52480014.000,46550916.000,61956.000,48090268.000,2130.000,1036004.000,10070353.000,1631.000,7890243.000,327.000,3960348.000,3570637.000,156.000,1860091.000,51866.000,29400013.000,19810551.000,50946.000,30290109.000,502.000,1400831.000,1310497.000,480.000,960955.000,,,,,
7,2017,6,2018,Punjab,Lodhran,84006.000,71190267.000,64680419.000,68192.000,6050071.000,1570.000,15530782.000,13650261.000,1300.000,878095.000,360.000,14480591.000,12670551.000,210.000,665079.000,55621.000,37820527.000,27720998.000,56520.000,41910211.000,1645.000,466061.000,2640214.000,2096.000,4530965.000,,,,,
7,2017,6,2018,Punjab,Mandibahauddin,8859.000,11430621.000,10930117.000,7787.000,11690517.000,745.000,3310069.000,2810817.000,718.000,3980389.000,53.000,440971.000,300183.000,39.000,250232.000,26260.000,29490732.000,28370978.000,25919.000,2949033.000,135.000,6380946.000,2950634.000,85.000,1910164.000,,,,,
7,2017,6,2018,Punjab,Mianwali,8226.000,13550738.000,14560141.000,8633.000,11580995.000,1342.000,20210714.000,19810711.000,1340.000,5790118.000,202.000,34730234.000,33640255.000,242.000,3500685.000,3482.000,4460987.000,4670929.000,3620.000,4320848.000,18.000,9048.000,90472.000,59.000,170377.000,,,,,
7,2017,6,2018,Punjab,Multan,72318.000,64410165.000,56860192.000,63487.000,54020134.000,2163.000,20500453.000,19470567.000,1964.000,11520222.000,787.000,303820543.000,300010177.000,372.000,20590848.000,62743.000,53370504.000,41080436.000,65207.000,51490977.000,1674.000,288820363.000,2450004729999990.000,1862.000,48640634.000,,,,,
7,2017,6,2018,Punjab,Muzaffargarh,111741.000,80970296.000,67300857.000,105025.000,84440711.000,2662.000,15970782.000,14750682.000,2737.000,12700428.000,610.000,13680861.000,11340178.000,304.000,5570234.000,49676.000,31270656.000,24800253.000,52517.000,41710998.000,2073.000,8950312.000,5980144.000,2560.000,6010601.000,,,,,
7,2017,6,2018,Punjab,Nankana Sahib,20022.000,21840361.000,31350565.000,21374.000,24040506.000,2101.000,903091.000,782072.000,1763.000,8470579.000,269.000,2540431.000,2170818.000,120.000,1390514.000,3480.000,7710254.000,9800626.000,6313.000,9270922.000,730.000,11310597.000,18900592.000,710.000,8990641.000,,,,,
7,2017,6,2018,Punjab,Narowal,12232.000,16280265.000,14760646.000,10208.000,14250919.000,4097.000,18770678.000,18650792.000,1566.000,12590303.000,977.000,7360226.000,7640501.000,318.000,5930231.000,11673.000,16660908.000,15070648.000,11542.000,12140267.000,85.000,500504.000,44063.000,95.000,600325.000,,,,,
7,2017,6,2018,Punjab,Okara,42050.000,5980002.000,59380906.000,67129.000,7211088.000,5764.000,41800355.000,34940947.000,5847.000,32400861.000,579.000,27540852.000,21750558.000,427.000,9200156.000,37669.000,33230751.000,33470503.000,44418.000,39970942.000,1160.000,47920343.000,22480895.000,1568.000,11970655.000,,,,,
7,2017,6,2018,Punjab,Pakpattan,40118.000,52370264.000,42330139.000,45776.000,45320875.000,2433.000,20570527.000,17980193.000,1732.000,9180302.000,418.000,30350183.000,24670014.000,232.000,6850459.000,18299.000,16600041.000,16140706.000,21704.000,17140462.000,379.000,12890039.000,7880571.000,412.000,6570861.000,,,,,
7,2017,6,2018,Punjab,Rahimyar Khan,110658.000,121890965.000,93990269.000,108582.000,113140752.000,4740.000,45360783.000,32890077.000,3641.000,25200948.000,1966.000,123320303.000,42420888.000,707.000,46390528.000,78265.000,62520421.000,44480373.000,81569.000,67010171.000,2897.000,26840567.000,25430526.000,3233.000,1524073.000,,,,,
7,2017,6,2018,Punjab,Rajanpur,28186.000,23240852.000,20860747.000,31036.000,27640422.000,869.000,5260577.000,5920923.000,1253.000,5240267.000,87.000,1940302.000,2400911.000,87.000,1100987.000,18048.000,11390312.000,8360593.000,18587.000,1329009.000,140.000,2490987.000,2350558.000,186.000,430511.000,,,,,
7,2017,6,2018,Punjab,Rawalpindi,1389.000,18605.000,1720411.000,1223.000,1710507.000,10.000,60805.000,60633.000,20.000,80919.000,5.000,17078.000,30839.000,9.000,160449.000,5610.000,6770775.000,5200938.000,6152.000,5280847.000,282.000,538330314.000,562080565.000,143.000,33501564.000,,,,,
7,2017,6,2018,Punjab,Sahiwal,36080.000,36200582.000,3539011273.000,44196.000,3373064382.000,2126.000,23100955.000,22600238.000,1793.000,9040124.000,273.000,29830405.000,24380214.000,393.000,5980249.000,31496.000,20300523.000,1835057.000,32560.000,21950135.000,287.000,147620527.000,147030925.000,198.000,18730566.000,,,,,
7,2017,6,2018,Punjab,Sargodha,20554.000,35450525.000,33620347.000,21519.000,3740045.000,2943.000,293707083.000,28380442.000,3211.000,16790437.000,231.000,14880306.000,13530224.000,282.000,281045.000,61000.000,55160703.000,50760681.000,45342.000,51760696.000,1576.000,54690529.000,33850482.000,928.000,33110536.000,,,,,
7,2017,6,2018,Punjab,Sheikhupura,22237.000,34240273.000,32470189.000,23745.000,3988097.000,2336.000,11920207.000,11200929.000,2225.000,11410451.000,259.000,3050447.000,2630621.000,120.000,1600189.000,4711.000,11380567.000,10850401.000,9255.000,15000987.000,855.000,6470555.000,490061.000,612.000,2930562.000,,,,,
7,2017,6,2018,Punjab,Sialkot,19740.000,29290936.000,2370062.000,17574.000,27270259.000,6693.000,28270576.000,28720007.000,3132.000,24410678.000,1969.000,14400349.000,14780036.000,720.000,12720744.000,28783.000,42130089.000,44280856.000,27468.000,35930666.000,493.000,11450721.000,6520013.000,478.000,3520018.000,,,,,
7,2017,6,2018,Punjab,Toba Tek Singh,29333.000,32110856.000,31640788.000,31591.000,33310151.000,2025.000,9990183.000,9020819.000,1600.000,8750424.000,138.000,5190586.000,1350522.000,83.000,2470262.000,48125.000,41790249.000,39970085.000,49378.000,46050246.000,5896.000,23590346.000,15910621.000,6734.000,19360411.000,,,,,
7,2017,6,2018,Punjab,Vehari,45716.000,45330344.000,4148073.000,59243.000,47400024.000,2061.000,22860638.000,19570405.000,1860.000,10280832.000,383.000,21880144.000,17640515.000,327.000,5510067.000,54050.000,40650085.000,28250557.000,56104.000,45380412.000,1899.000,12360003.000,9520806.000,2841.000,5750551.000,,,,,
7,2017,6,2018,Punjab,MFIs,223987.000,93930077.000,9808073.000,118976.000,45260282.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,365802.000,137410625.000,108700798.000,355630.000,84530521.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2017,6,2018,Sindh,Badin,5444.000,12320699.000,1289048.000,7640.000,12860096.000,2057.000,13980564.000,11660566.000,1678.000,11190034.000,470.000,10020374.000,12260697.000,211.000,4010629.000,1571.000,1900403.000,147037.000,2397.000,2910512.000,85.000,420097.000,380176.000,79.000,330307.000,,,,,
7,2017,6,2018,Sindh,Dadu,9559.000,11730708.000,10570933.000,7747.000,7080927.000,367.000,2760191.000,2380675.000,393.000,2200865.000,34.000,160333.000,140506.000,20.000,180943.000,2999.000,1930716.000,850873.000,3303.000,2300804.000,18.000,30842.000,30802.000,28.000,30598.000,,,,,
7,2017,6,2018,Sindh,Ghotki,16379.000,17980196.000,14430055.000,21340.000,21740931.000,890.000,8430855.000,6790758.000,1245.000,6280806.000,45.000,880195.000,770112.000,52.000,630418.000,6068.000,8450013.000,586088.000,8035.000,12430214.000,2.000,370088.000,410995.000,42.000,130293.000,,,,,
7,2017,6,2018,Sindh,Hyderabad,1289.000,3830951.000,2610499.000,1642.000,3600533.000,972.000,12120586.000,9210771.000,637.000,5620488.000,480.000,16680223.000,12280989.000,187.000,4340117.000,4219.000,3040636.000,2200525.000,4855.000,3320105.000,69.000,19360683.000,12420926.000,53.000,6940889.000,,,,,
7,2017,6,2018,Sindh,Jaccobabad,910.000,3770714.000,3780395.000,2055.000,4140288.000,374.000,475059.000,4590718.000,583.000,2800686.000,45.000,1680577.000,157087.000,27.000,42074.000,876.000,2850389.000,2010718.000,2840.000,5630153.000,51.000,1206.000,30053.000,57.000,190648.000,,,,,
7,2017,6,2018,Sindh,Jamshoro,487.000,1200501.000,1210128.000,559.000,1440283.000,197.000,830064.000,790892.000,128.000,680084.000,28.000,160335.000,220815.000,10.000,140205.000,105.000,140409.000,2110728.000,158.000,260123.000,18.000,210023.000,150885.000,20.000,80836.000,,,,,
7,2017,6,2018,Sindh,Kamber & Shadad kot,9457.000,15180323.000,13690494.000,8368.000,9410552.000,391.000,5740343.000,5060467.000,697.000,3700725.000,27.000,860432.000,70966.000,37.000,320554.000,9310.000,7120423.000,4640715.000,9184.000,8760894.000,165.000,1100628.000,1030874.000,283.000,780356.000,,,,,
7,2017,6,2018,Sindh,Karachi,10.000,10213.000,80557.000,249.000,360713.000,8.000,170348.000,160776.000,45.000,420603.000,5.000,18680371.000,1140498.000,47.000,900799.000,721.000,3988026.000,21870108.000,975.000,8310971.000,218.000,322680116.000,299830629.000,632.000,41070845.000,,,,,
7,2017,6,2018,Sindh,Kashmore - Kandhkot,7770.000,5050078.000,3120624.000,5675.000,5100848.000,307.000,5160503.000,4720967.000,500.000,2840917.000,38.000,37301.000,374002.000,36.000,590461.000,4115.000,3010858.000,800857.000,4229.000,3630379.000,7.000,10397.000,748.000,8.000,773.000,,,,,
7,2017,6,2018,Sindh,Khairpur,25784.000,27330288.000,22960209.000,26756.000,30860274.000,1435.000,7570928.000,7690635.000,1917.000,7170275.000,55.000,640425.000,500076.000,66.000,570081.000,12486.000,12850526.000,846019.000,14730.000,17870424.000,554.000,1180231.000,950731.000,945.000,1550808.000,,,,,
7,2017,6,2018,Sindh,Larkana,22325.000,21410328.000,16600178.000,19505.000,16750698.000,407.000,698024.000,4950698.000,433.000,2440677.000,81.000,2680977.000,900208.000,24.000,350871.000,13667.000,8650477.000,6550309.000,13468.000,8730335.000,146.000,38079.000,280617.000,157.000,270719.000,,,,,
